Дата аукциона,Код  выпуска,Тип бумаги,Дата погашения,Дней до погашения,Объем предложения,Цена отсечения,Цена средневзвешенная,Доходность по цене отсечения,Доходность по средневзве- шенной цене,Совокупный объем спроса по номиналу,Объем размещения по номиналу,Объем выручки,Коэффициент активности,Коэффициент размещения на аукционе,source_file,Доходность по цене отсечения*,Доходность по средневзве- шенной цене*,Тип бумаги*,Доходность по цене отсечения**,Доходность по средневзве- шенной цене**,Коэффициент удовлетворения спроса на аукционе,Дата,Формат*,Тип бумаги**,Доходность по цене отсечения***,Доходность по средневзве- шенной цене***
2021-02-17 00:00:00.000000000,26233RMFS,,2035-07-18 00:00:00.000000000,5264.0,314004.865,91.89500000000001,91.9777,,,72401.386,39253.671,36196.481152629996,,,ofz_2021.xlsx,,,ОФЗ-ПД,7.12,7.109999999999999,0.5421673971821479,,,,,
2021-02-17 00:00:00.000000000,26236RMFS,,2028-05-17 00:00:00.000000000,2646.0,468434.941,95.26,95.3724,,,86392.47,42234.624,40926.775033260004,,,ofz_2021.xlsx,,,ОФЗ-ПД,6.63,6.61,0.4888692729817773,,,,,
2021-03-03 00:00:00.000000000,26234RMFS,,2025-07-16 00:00:00.000000000,1596.0,160119.436,94.0,94.023,,,152382.491,89879.049,84972.57465739,,,ofz_2021.xlsx,,,ОФЗ-ПД,6.17,6.17,0.5898253034858184,,,,,
2021-03-03 00:00:00.000000000,52003RMFS,,2030-07-17 00:00:00.000000000,3423.0,97236.41196325001,99.191,99.25500000000001,,,40672.244534599995,14253.32707456,14181.28721623,,,ofz_2021.xlsx,,,ОФЗ-ИН,2.6100000000000003,2.6100000000000003,0.3504435822919646,,,,,
2021-03-10 00:00:00.000000000,26233RMFS,,2035-07-18 00:00:00.000000000,5243.0,274751.194,92.75,92.8961,,,43010.333,33258.153,31090.093699830002,,,ofz_2021.xlsx,,,ОФЗ-ПД,7.02,7.01,0.7732596025238865,,,,,
2021-03-10 00:00:00.000000000,26236RMFS,,2028-05-17 00:00:00.000000000,2625.0,426200.317,95.0,95.0311,,,42633.204,9976.815,9666.447960469999,,,ofz_2021.xlsx,,,ОФЗ-ПД,6.69,6.68,0.2340151352452891,,,,,
2021-03-17 00:00:00.000000000,26235RMFS,,2031-03-12 00:00:00.000000000,3647.0,20000.0,93.123,93.2265,,,35330.085,19999.994,19143.08706261,,,ofz_2021.xlsx,,,ОФЗ-ПД,6.98,6.959999999999999,0.5660896088984785,,,,,
2021-03-17 00:00:00.000000000,26234RMFS,,2025-07-16 00:00:00.000000000,1582.0,30000.0,93.351,93.3794,,,39419.882,30000.0,28220.82251,,,ofz_2021.xlsx,,,ОФЗ-ПД,6.370000000000001,6.36,0.7610372857026817,,,,,
2021-03-17 00:00:00.000000000,52003RMFS,,2030-07-17 00:00:00.000000000,3409.0,10222.4,98.96000000000001,99.1347,,,22405.28560592,10222.39897776,10168.248133809999,,,ofz_2021.xlsx,,,ОФЗ-ИН,2.64,2.62,0.4562494385279786,,,,,
2021-03-31 00:00:00.000000000,26233RMFS,,2035-07-18 00:00:00.000000000,5222.0,241493.041,90.711,90.8989,,,216640.951,154091.079,141509.39432359,,,ofz_2021.xlsx,,,ОФЗ-ПД,7.2700000000000005,7.249999999999999,0.711274014856037,,,,,
2021-03-31 00:00:00.000000000,26236RMFS,,2028-05-17 00:00:00.000000000,2604.0,416223.502,93.07900000000001,93.16250000000001,,,243652.794,200899.757,191554.94934546,,,ofz_2021.xlsx,,,ОФЗ-ПД,7.06,7.049999999999999,0.8245329499484418,,,,,
2021-04-07 00:00:00.000000000,26235RMFS,,2031-03-12 00:00:00.000000000,3626.0,429584.36,90.9814,91.0614,,,73408.299,54688.294,49923.518696959996,,,ofz_2021.xlsx,,,ОФЗ-ПД,7.31,7.3,0.7449878929901373,,,,,
2021-04-07 00:00:00.000000000,26233RMFS,,2035-07-18 00:00:00.000000000,5215.0,87401.962,89.447,89.5029,,,47048.529,37312.314,33788.505631349995,,,ofz_2021.xlsx,,,ОФЗ-ПД,7.429999999999999,7.429999999999999,0.7930601613495716,,,,,
2021-04-14 00:00:00.000000000,26236RMFS,,2028-05-17 00:00:00.000000000,2590.0,215323.745,93.01,93.0431,,,259124.284,170732.044,162960.47440216,,,ofz_2021.xlsx,,,ОФЗ-ПД,7.08,7.08,0.6588809098262669,,,,,
2021-04-14 00:00:00.000000000,26235RMFS,,2031-03-12 00:00:00.000000000,3619.0,374896.066,91.50500000000001,91.5463,,,251515.16,213014.005,195728.56206294,,,ofz_2021.xlsx,,,ОФЗ-ПД,7.23,7.23,0.846923123838738,,,,,
2021-04-21 00:00:00.000000000,26236RMFS,,2028-05-17 00:00:00.000000000,2583.0,20000.0,93.11,93.11,,,83703.326,19999.992,19124.792350080003,,,ofz_2021.xlsx,,,ОФЗ-ПД,7.07,7.07,0.2389390357080912,,,,,
2021-04-21 00:00:00.000000000,52003RMFS,,2030-07-17 00:00:00.000000000,3374.0,10308.3,98.08,98.1988,,,22810.565999669998,4812.228843149999,4753.23545874,,,ofz_2021.xlsx,,,ОФЗ-ИН,2.75,2.74,0.2109649029848544,,,,,
2021-04-28 00:00:00.000000000,26233RMFS,,2035-07-18 00:00:00.000000000,5194.0,25000.0,91.0579,91.2335,,,24552.999,19697.967,18247.707796690003,,,ofz_2021.xlsx,,,ОФЗ-ПД,7.23,7.21,0.8022631777079452,,,,,
2021-04-28 00:00:00.000000000,26235RMFS,,2031-03-12 00:00:00.000000000,3605.0,25000.0,92.2294,92.26050000000001,,,51167.672,9711.354,9014.709270839998,,,ofz_2021.xlsx,,,ОФЗ-ПД,7.12,7.12,0.1897947203851682,,,,,
2021-05-12 00:00:00.000000000,26233RMFS,,2035-07-18 00:00:00.000000000,5180.0,30391.681,90.6,90.792,,,30789.183,20382.925,18839.934734360002,,,ofz_2021.xlsx,,,ОФЗ-ПД,7.290000000000001,7.2700000000000005,0.6620157800224838,,,,,
2021-05-12 00:00:00.000000000,26235RMFS,,2031-03-12 00:00:00.000000000,3591.0,25000.0,91.8,91.8434,,,30230.887,24999.997,23158.84011255,,,ofz_2021.xlsx,,,ОФЗ-ПД,7.19,7.19,0.8269686893408057,,,,,
2021-05-19 00:00:00.000000000,26236RMFS,,2028-05-17 00:00:00.000000000,2555.0,24591.709,93.4505,93.5418,,,34543.127,24591.704,23729.4675495,,,ofz_2021.xlsx,,,ОФЗ-ПД,7.01,7.000000000000001,0.7119130818700925,,,,,
2021-05-19 00:00:00.000000000,26230RMFS,,2039-03-16 00:00:00.000000000,6510.0,7819.167,105.10999999999999,105.1536,,,20112.477,7819.163,8291.4073868,,,ofz_2021.xlsx,,,ОФЗ-ПД,7.31,7.31,0.388771755960243,,,,,
2021-05-19 00:00:00.000000000,52003RMFS,,2030-07-17 00:00:00.000000000,3346.0,15568.199999999999,98.51,98.6229,,,36238.010920199995,15568.19377272,15473.205789110001,,,ofz_2021.xlsx,,,ОФЗ-ИН,2.7,2.69,0.42960950056013947,,,,,
2021-05-26 00:00:00.000000000,26233RMFS,,2035-07-18 00:00:00.000000000,5166.0,10008.756,90.7678,90.8284,,,32707.953000000005,10008.751,9278.15491201,,,ofz_2021.xlsx,,,ОФЗ-ПД,7.2700000000000005,7.2700000000000005,0.3060035887907751,,,,,
2021-05-26 00:00:00.000000000,26235RMFS,,2031-03-12 00:00:00.000000000,3577.0,30000.0,91.5958,91.6387,,,89486.685,29999.989,27797.00664112,,,ofz_2021.xlsx,,,ОФЗ-ПД,7.23,7.22,0.33524528258030795,,,,,
2021-06-02 00:00:00.000000000,26234RMFS,,2025-07-16 00:00:00.000000000,1505.0,40240.387,92.60000000000001,92.6653,,,51526.603,33447.772999999994,31543.02050495,,,ofz_2021.xlsx,,,ОФЗ-ПД,6.68,6.660000000000001,0.6491360006791054,,,,,
2021-06-02 00:00:00.000000000,26235RMFS,,2031-03-12 00:00:00.000000000,3570.0,20000.0,91.5,91.539,,,82640.113,19999.993,18534.192933029997,,,ofz_2021.xlsx,,,ОФЗ-ПД,7.249999999999999,7.24,0.24201313713111694,,,,,
2021-06-09 00:00:00.000000000,26235RMFS,,2031-03-12 00:00:00.000000000,3563.0,77170.728,90.5755,90.6418,,,147998.921,60987.231,56039.22163488,,,ofz_2021.xlsx,,,ОФЗ-ПД,7.39,7.380000000000001,0.4120788894129843,,,,,
2021-06-09 00:00:00.000000000,52003RMFS,,2030-07-17 00:00:00.000000000,3325.0,20863.0,98.1,98.1659,,,38936.78693345,20862.995827400002,20670.353163779997,,,ofz_2021.xlsx,,,ОФЗ-ИН,2.76,2.75,0.5358170889410734,,,,,
2021-06-16 00:00:00.000000000,26239RMFS,,2031-07-23 00:00:00.000000000,3689.0,30000.0,97.96000000000001,98.0318,,,44870.084,24111.055,23636.505604680002,,,ofz_2021.xlsx,,,ОФЗ-ПД,7.31,7.3,0.5373525710359713,,,,,
2021-06-23 00:00:00.000000000,26238RMFS,,2041-05-15 00:00:00.000000000,7266.0,30000.0,99.3001,99.4841,,,19457.04,7031.948,7005.23546292,,,ofz_2021.xlsx,,,ОФЗ-ПД,7.290000000000001,7.28,0.3614089296213607,,,,,
2021-06-23 00:00:00.000000000,26237RMFS,,2029-03-14 00:00:00.000000000,2821.0,20000.0,98.2505,98.3019,,,30063.579,20000.0,19686.17017857,,,ofz_2021.xlsx,,,ОФЗ-ПД,7.12,7.109999999999999,0.6652567879559516,,,,,
2021-06-30 00:00:00.000000000,26239RMFS,,2031-07-23 00:00:00.000000000,3675.0,30000.0,97.96000000000001,98.0718,,,27930.036,8489.044,8347.85288587,,,ofz_2021.xlsx,,,ОФЗ-ПД,7.31,7.3,0.3039396010803566,,,,,
2021-06-30 00:00:00.000000000,26240RMFS,,2036-07-30 00:00:00.000000000,5509.0,20000.0,,,,,6771.821,0.0,0.0,,,ofz_2021.xlsx,,,ОФЗ-ПД,,,0.0,,,,,
2021-07-07 00:00:00.000000000,26239RMFS,,2031-07-23 00:00:00.000000000,3668.0,10000.0,97.692,97.7645,,,18124.544,10000.0,9816.15300756,,,ofz_2021.xlsx,,,ОФЗ-ПД,7.35,7.339999999999999,0.551738018898572,,,,,
2021-07-07 00:00:00.000000000,26238RMFS,,2041-05-15 00:00:00.000000000,7252.0,10000.0,98.0,98.2486,,,8595.668,5435.165,5362.14694799,,,ofz_2021.xlsx,,,ОФЗ-ПД,7.42,7.400000000000001,0.6323144402506007,,,,,
2021-07-14 00:00:00.000000000,26237RMFS,,2029-03-14 00:00:00.000000000,2800.0,10000.0,97.37,97.4225,,,19978.086,9999.999,9795.448145459999,,,ofz_2021.xlsx,,,ОФЗ-ПД,7.28,7.2700000000000005,0.5005484008828474,,,,,
2021-07-14 00:00:00.000000000,26240RMFS,,2036-07-30 00:00:00.000000000,5495.0,10000.0,97.42,97.5348,,,7663.95,4166.35,4075.6388743499997,,,ofz_2021.xlsx,,,ОФЗ-ПД,7.41,7.400000000000001,0.5436295904853242,,,,,
2021-07-21 00:00:00.000000000,26239RMFS,,2031-07-23 00:00:00.000000000,3654.0,20000.0,97.921,97.9311,,,58071.431,19999.952,19722.37666623,,,ofz_2021.xlsx,,,ОФЗ-ПД,7.32,7.32,0.3444026030631138,,,,,
2021-07-28 00:00:00.000000000,26237RMFS,,2029-03-14 00:00:00.000000000,2786.0,470000.001,98.75,98.8359,,,96406.133,70538.364,70273.79084522999,,,ofz_2021.xlsx,,,ОФЗ-ПД,7.03,7.02,0.7316792179601271,,,,,
2021-07-28 00:00:00.000000000,26240RMFS,,2036-07-30 00:00:00.000000000,5481.0,495833.65,98.9752,99.1503,,,62145.363,35986.03,35880.34650108,,,ofz_2021.xlsx,,,ОФЗ-ПД,7.23,7.21,0.579062190046263,,,,,
2021-08-04 00:00:00.000000000,26239RMFS,,2031-07-23 00:00:00.000000000,3640.0,437399.949,99.2515,99.4652,,,103332.161,55428.86,55656.242233239995,,,ofz_2021.xlsx,,,ОФЗ-ПД,7.12,7.090000000000001,0.5364144082886257,,,,,
2021-08-04 00:00:00.000000000,26238RMFS,,2041-05-15 00:00:00.000000000,7224.0,487532.887,99.0877,99.3499,,,41703.299,19849.052,19913.141769259997,,,ofz_2021.xlsx,,,ОФЗ-ПД,7.31,7.290000000000001,0.475958796449173,,,,,
2021-08-11 00:00:00.000000000,26237RMFS,,2029-03-14 00:00:00.000000000,2772.0,399461.637,98.027,98.1089,,,107594.577,55951.948,55479.079161370006,,,ofz_2021.xlsx,,,ОФЗ-ПД,7.16,7.15,0.5200257258318883,,,,,
2021-08-11 00:00:00.000000000,26240RMFS,,2036-07-30 00:00:00.000000000,5467.0,459847.62,97.7577,97.9036,,,66228.266,54626.056,53931.535336379995,,,ofz_2021.xlsx,,,ОФЗ-ПД,7.37,7.359999999999999,0.8248148305740028,,,,,
2021-08-18 00:00:00.000000000,26239RMFS,,2031-07-23 00:00:00.000000000,3626.0,381971.089,99.4555,99.4834,,,188080.096,94378.142,95032.55651092,,,ofz_2021.xlsx,,,ОФЗ-ПД,7.090000000000001,7.090000000000001,0.5017976064835697,,,,,
2021-08-18 00:00:00.000000000,26238RMFS,,2041-05-15 00:00:00.000000000,7210.0,467683.835,98.6867,98.7552,,,43138.59,31304.699,31304.758232779997,,,ofz_2021.xlsx,,,ОФЗ-ПД,7.35,7.35,0.7256773807396116,,,,,
2021-08-25 00:00:00.000000000,26237RMFS,,2029-03-14 00:00:00.000000000,2758.0,343509.689,98.3095,98.3506,,,127858.65,57659.32,57459.589172,,,ofz_2021.xlsx,,,ОФЗ-ПД,7.109999999999999,7.109999999999999,0.45096143280098766,,,,,
2021-08-25 00:00:00.000000000,26240RMFS,,2036-07-30 00:00:00.000000000,5453.0,405221.564,97.502,97.599,,,57452.243,49252.759,48608.53010988,,,ofz_2021.xlsx,,,ОФЗ-ПД,7.400000000000001,7.39,0.8572817426814824,,,,,
2021-09-01 00:00:00.000000000,26239RMFS,,2031-07-23 00:00:00.000000000,3612.0,287592.947,99.184,99.234,,,137355.727,67443.26599999999,67921.44117594,,,ofz_2021.xlsx,,,ОФЗ-ПД,7.13,7.13,0.4910116780205312,,,,,
2021-09-01 00:00:00.000000000,26238RMFS,,2041-05-15 00:00:00.000000000,7196.0,436379.136,97.9935,98.1025,,,36339.121,24723.854,24629.78069529,,,ofz_2021.xlsx,,,ОФЗ-ПД,7.42,7.41,0.6803646681492378,,,,,
2021-09-08 00:00:00.000000000,26240RMFS,,2036-07-30 00:00:00.000000000,5439.0,355968.805,97.248,97.3198,,,31577.142,11788.446,11633.04981432,,,ofz_2021.xlsx,,,ОФЗ-ПД,7.429999999999999,7.429999999999999,0.3733221328263337,,,,,
2021-09-08 00:00:00.000000000,52004RMFS,,2032-03-17 00:00:00.000000000,3843.0,250057.5,,,,,,,,,,ofz_2021.xlsx,,,ОФЗ-ИН,,,,,,,,
2021-09-15 00:00:00.000000000,26239RMFS,,2031-07-23 00:00:00.000000000,3598.0,220149.681,98.7146,98.7992,,,68284.981,45489.567,45734.41120084,,,ofz_2021.xlsx,,,ОФЗ-ПД,7.200000000000001,7.19,0.6661723608006862,,,,,
2021-09-15 00:00:00.000000000,26238RMFS,,2041-05-15 00:00:00.000000000,7182.0,411655.282,97.2108,97.2626,,,26303.598,17924.103,17754.287347,,,ofz_2021.xlsx,,,ОФЗ-ПД,7.5,7.5,0.6814316049081953,,,,,
2021-09-22 00:00:00.000000000,25085RMFS,,2025-09-24 00:00:00.000000000,1463.0,15000.0,97.875,97.875,,,38068.729,15000.0,14904.9,,,ofz_2021.xlsx,,,ОФЗ-ПД,7.139999999999999,7.139999999999999,0.3940241871484598,,,,,
2021-10-06 00:00:00.000000000,52004RMFS,,2032-03-17 00:00:00.000000000,3815.0,10058.400000000001,94.8,94.9477,,,28857.807095039996,10058.39597664,9570.21261714,,,ofz_2021.xlsx,,,ОФЗ-ИН,3.11,3.09,0.3485502534379617,,,,,
2021-10-13 00:00:00.000000000,26237RMFS,,2029-03-14 00:00:00.000000000,2709.0,10000.0,95.88,95.9263,,,30121.18,9999.993,9633.021874,,,ofz_2021.xlsx,,,ОФЗ-ПД,7.57,7.5600000000000005,0.331992073351708,,,,,
2021-10-13 00:00:00.000000000,52004RMFS,,2032-03-17 00:00:00.000000000,3808.0,10065.4,94.901,95.0385,,,25330.0572065,10065.39899346,9590.80799445,,,ofz_2021.xlsx,,,ОФЗ-ИН,3.1,3.08,0.39736976949570785,,,,,
2021-10-20 00:00:00.000000000,26239RMFS,,2031-07-23 00:00:00.000000000,3563.0,20000.0,95.975,96.0577,,,38993.648,19999.988,19691.72238737,,,ofz_2021.xlsx,,,ОФЗ-ПД,7.62,7.61,0.5129037426813722,,,,,
2021-10-27 00:00:00.000000000,52004RMFS,,2032-03-17 00:00:00.000000000,3794.0,10079.4,95.25,95.3115,,,16774.439862000003,6840.96135168,6543.63953703,,,ofz_2021.xlsx,,,ОФЗ-ИН,3.06,3.05,0.4078205536494354,,,,,
2021-11-10 00:00:00.000000000,26239RMFS,,2031-07-23 00:00:00.000000000,3542.0,20000.0,93.531,93.5469,,,87657.643,19999.986,19268.966945580003,,,ofz_2021.xlsx,,,ОФЗ-ПД,8.02,8.01,0.2281602073192865,,,,,
2021-11-10 00:00:00.000000000,26240RMFS,,2036-07-30 00:00:00.000000000,5376.0,20000.0,92.4271,92.5363,,,34571.659,19999.995,19021.25920132,,,ofz_2021.xlsx,,,ОФЗ-ПД,8.03,8.01,0.5785083961403182,,,,,
2021-11-17 00:00:00.000000000,26239RMFS,,2031-07-23 00:00:00.000000000,3535.0,20000.0,91.97,92.021,,,43475.161,19999.989,18990.19481373,,,ofz_2021.xlsx,,,ОФЗ-ПД,8.27,8.27,0.460032545940428,,,,,
2021-11-17 00:00:00.000000000,52004RMFS,,2032-03-17 00:00:00.000000000,3773.0,10093.1,95.1,95.21,,,9768.858153189998,1308.57546155,1252.26089985,,,ofz_2021.xlsx,,,ОФЗ-ИН,3.08,3.0700000000000003,0.13395377853067583,,,,,
2021-12-01 00:00:00.000000000,26237RMFS,,2029-03-14 00:00:00.000000000,2660.0,20000.0,90.95,91.0127,,,48541.267,19999.991,18463.12966911,,,ofz_2021.xlsx,,,ОФЗ-ПД,8.559999999999999,8.55,0.41202037433427524,,,,,
2021-12-01 00:00:00.000000000,26240RMFS,,2036-07-30 00:00:00.000000000,5355.0,20000.0,89.70700000000001,89.7682,,,14186.3,13150.157,12195.612524199998,,,ofz_2021.xlsx,,,ОФЗ-ПД,8.38,8.38,0.92696171658572,,,,,
2021-12-08 00:00:00.000000000,26239RMFS,,2031-07-23 00:00:00.000000000,3514.0,30000.0,90.085,90.1597,,,53498.184,29999.989,28046.0037681,,,ofz_2021.xlsx,,,ОФЗ-ПД,8.6,8.59,0.5607664925598222,,,,,
2021-12-15 00:00:00.000000000,26237RMFS,,2029-03-14 00:00:00.000000000,2646.0,30000.0,90.2,90.244,,,42335.943,15689.11,14403.229674290002,,,ofz_2021.xlsx,,,ОФЗ-ПД,8.72,8.71,0.37058605261255195,,,,,
2021-12-15 00:00:00.000000000,26240RMFS,,2036-07-30 00:00:00.000000000,5341.0,20000.0,88.05,88.1132,,,10821.099,9632.418,8799.619077790001,,,ofz_2021.xlsx,,,ОФЗ-ПД,8.61,8.6,0.8901515456054879,,,,,
2021-12-22 00:00:00.000000000,26239RMFS,,2031-07-23 00:00:00.000000000,3500.0,20000.0,90.75,90.8123,,,37037.569,19999.992,18880.85533607,,,ofz_2021.xlsx,,,ОФЗ-ПД,8.49,8.48,0.5399920280945004,,,,,
2021-12-22 00:00:00.000000000,26238RMFS,,2041-05-15 00:00:00.000000000,7084.0,20000.0,88.72,88.8553,,,24897.713,19999.99,17829.449103889998,,,ofz_2021.xlsx,,,ОФЗ-ПД,8.45,8.43,0.8032862295424484,,,,,
,,,,,,,,,,4744416.239450911,2636364.92467003,2528760.41865723,,,ofz_2021.xlsx,,,,,,0.5556774093192014,,,,,
,,,,,,,,,,,,,,,ofz_2021.xlsx,,,,,,,,,,,
,,,,,,,,,,,,,,,ofz_2022.xlsx,,,,,,,,,,,
1970-01-01 00:00:00.000000001,2,,1970-01-01 00:00:00.000000004,5.0,6.0,7.0,8.0,,,11.0,12.0,13.0,,,ofz_2022.xlsx,,,3,9.0,10.0,14.0,,,,,
2022-01-12 00:00:00.000000000,26237RMFS,,2029-03-14 00:00:00.000000000,2618.0,240161.275,89.222,89.2638,,,37971.427,16524.369,15092.993445799999,,,ofz_2022.xlsx,,,ОФЗ-ПД,8.94,8.94,0.43517903606835734,,,,,
2022-01-12 00:00:00.000000000,52004RMFS,,2032-03-17 00:00:00.000000000,3717.0,226463.49560972,94.9,95.0824,,,26280.07586041,12041.884049,11554.492672780001,,,ofz_2022.xlsx,,,ОФЗ-ИН,3.11,3.09,0.45821344325495916,,,,,
2022-02-02 00:00:00.000000000,26237RMFS,,2029-03-14 00:00:00.000000000,2597.0,223636.906,86.2815,86.335,,,102923.91,74733.629,66359.74091020999,,,ofz_2022.xlsx,,,ОФЗ-ПД,9.6,9.59,0.7261056153035772,,,,,
2022-02-09 00:00:00.000000000,26240RMFS,,2036-07-30 00:00:00.000000000,5285.0,301397.789,82.69999999999999,82.7333,,,76201.407,20657.088,17981.645319190004,,,ofz_2022.xlsx,,,ОФЗ-ПД,9.39,9.39,0.271085388226493,,,,,
2022-02-09 00:00:00.000000000,52004RMFS,,2032-03-17 00:00:00.000000000,3689.0,216543.78647351998,93.7,93.7875,,,8721.88317,4122.36,3910.018385,,,ofz_2022.xlsx,,,ОФЗ-ИН,3.26,3.25,0.47264563393595654,,,,,
2022-09-14 00:00:00.000000000,26239RMFS,,2031-07-23 00:00:00.000000000,3234.0,10000.0,88.55,88.7452,,,24846.339,9999.997,8955.81695735,,,ofz_2022.xlsx,,,ОФЗ-ПД,8.98,8.94,0.4024736602040244,,,,,
2022-09-21 00:00:00.000000000,26237RMFS,,2029-03-14 00:00:00.000000000,2366.0,20000.0,,,,,28932.329,0.0,0.0,,,ofz_2022.xlsx,,,ОФЗ-ПД,,,0.0,,,,,
2022-09-21 00:00:00.000000000,26240RMFS,,2036-07-30 00:00:00.000000000,5061.0,10000.0,,,,,1540.172,0.0,0.0,,,ofz_2022.xlsx,,,ОФЗ-ПД,,,0.0,,,,,
2022-10-19 00:00:00.000000000,29021RMFS,,2030-11-27 00:00:00.000000000,2961.0,25000.0,97.405,97.8967,,,76731.689,24999.995,24479.42867498,,,ofz_2022.xlsx,,,ОФЗ-ПК,,,0.3258105656973092,,,,,
2022-10-19 00:00:00.000000000,26239RMFS,,2031-07-23 00:00:00.000000000,3199.0,25000.0,83.38,83.38,,,31427.171,24999.991,21213.74307915,,,ofz_2022.xlsx,,,ОФЗ-ПД,10.0,10.0,0.7954897053890089,,,,,
2022-10-26 00:00:00.000000000,29021RMFS,,2030-11-27 00:00:00.000000000,2954.0,475000.005,97.32,97.5291,,,218699.11,123580.267,120733.12594479,,,ofz_2022.xlsx,,,ОФЗ-ПК,,,0.5650698212717922,,,,,
2022-10-26 00:00:00.000000000,26237RMFS,,2029-03-14 00:00:00.000000000,2331.0,148903.277,86.122,86.239,,,76455.669,20686.902,17976.92130579,,,ofz_2022.xlsx,,,ОФЗ-ПД,9.89,9.87,0.2705738144806502,,,,,
2022-10-26 00:00:00.000000000,52004RMFS,,2032-03-17 00:00:00.000000000,3430.0,239381.44217592,93.6,93.7279,,,41432.38616814,33285.81252897,31264.29647052,,,ofz_2022.xlsx,,,ОФЗ-ИН,3.32,3.3099999999999996,0.8033766723907776,,,,,
2022-11-02 00:00:00.000000000,26240RMFS,,2036-07-30 00:00:00.000000000,5019.0,280740.701,74.092,75.7043,,,132712.801,47498.557,36669.024567450004,,,ofz_2022.xlsx,,,ОФЗ-ПД,10.9,10.620000000000001,0.35790486405301625,,,,,
2022-11-02 00:00:00.000000000,29021RMFS,,2030-11-27 00:00:00.000000000,2947.0,351419.738,97.04,97.1788,,,173991.406,108424.286,105706.97599614,,,ofz_2022.xlsx,,,ОФЗ-ПК,,,0.6231588587771973,,,,,
2022-11-02 00:00:00.000000000,52004RMFS,,2032-03-17 00:00:00.000000000,3423.0,205895.1043613,93.32000000000001,93.4793,,,19198.2768978,11053.46866642,10359.95442233,,,ofz_2022.xlsx,,,ОФЗ-ИН,3.36,3.34,0.5757531639564308,,,,,
2022-11-09 00:00:00.000000000,26237RMFS,,2029-03-14 00:00:00.000000000,2317.0,128216.375,84.5,85.0244,,,307846.235,16195.348,13918.67075952,,,ofz_2022.xlsx,,,ОФЗ-ПД,10.31,10.18,0.052608562843070014,,,,,
2022-11-09 00:00:00.000000000,29021RMFS,,2030-11-27 00:00:00.000000000,2940.0,242995.452,97.2295,97.2311,,,208972.249,18636.621,18206.50117716,,,ofz_2022.xlsx,,,ОФЗ-ПК,,,0.0891822770209072,,,,,
2022-11-09 00:00:00.000000000,52004RMFS,,2032-03-17 00:00:00.000000000,3416.0,194604.8553988,93.33,93.4109,,,20273.239424900003,7133.612905649999,6684.56304892,,,ofz_2022.xlsx,,,ОФЗ-ИН,3.36,3.35,0.35187336153532284,,,,,
2022-11-16 00:00:00.000000000,26241RMFS,,2032-11-17 00:00:00.000000000,3654.0,750000.0,97.1395,97.2851,,,253884.256,53971.319,52520.07737478,,,ofz_2022.xlsx,,,ОФЗ-ПД,10.2,10.18,0.2125823784835244,,,,,
2022-11-16 00:00:00.000000000,29022RMFS,,2033-07-20 00:00:00.000000000,3899.0,750000.0,96.27,96.34009999999999,,,904365.239,750000.0,722708.2772257001,,,ofz_2022.xlsx,,,ОФЗ-ПК,,,0.8293109549735801,,,,,
2022-11-16 00:00:00.000000000,52004RMFS,,2032-03-17 00:00:00.000000000,3409.0,187243.14183136,93.60000000000001,93.60000000000001,,,37065.38053728,19049.879022079997,17895.863127710003,,,ofz_2022.xlsx,,,ОФЗ-ИН,3.3300000000000005,3.3300000000000005,0.5139534181476921,,,,,
2022-11-23 00:00:00.000000000,26240RMFS,,2036-07-30 00:00:00.000000000,4998.0,233242.144,77.5415,77.7869,,,248867.993,82552.249,65781.68939238001,,,ofz_2022.xlsx,,,ОФЗ-ПД,10.299999999999999,10.26,0.33171099266268445,,,,,
2022-11-23 00:00:00.000000000,29021RMFS,,2030-11-27 00:00:00.000000000,2926.0,224358.831,97.25,97.3243,,,403517.293,73473.531,72055.72054046001,,,ofz_2022.xlsx,,,ОФЗ-ПК,,,0.18208273170587513,,,,,
2022-11-23 00:00:00.000000000,52004RMFS,,2032-03-17 00:00:00.000000000,3402.0,167986.91566974,93.60000000000001,93.6478,,,17184.84767856,10683.53570106,10046.576632040002,,,ofz_2022.xlsx,,,ОФЗ-ИН,3.3300000000000005,3.32,0.6216834679535096,,,,,
2022-11-30 00:00:00.000000000,26241RMFS,,2032-11-17 00:00:00.000000000,3640.0,696028.681,97.723,97.8191,,,262670.50899999996,51977.205,51046.36489312,,,ofz_2022.xlsx,,,ОФЗ-ПД,10.100000000000001,10.09,0.19787986553145945,,,,,
2022-11-30 00:00:00.000000000,29021RMFS,,2030-11-27 00:00:00.000000000,2919.0,150885.3,97.056,97.1498,,,210198.521,150885.3,147920.1620862,,,ofz_2022.xlsx,,,ОФЗ-ПК,,,0.7178228432920324,,,,,
2022-11-30 00:00:00.000000000,52004RMFS,,2032-03-17 00:00:00.000000000,3395.0,157111.51670874,93.60000000000001,93.637,,,19370.58137991,16698.82307679,15709.45624031,,,ofz_2022.xlsx,,,ОФЗ-ИН,3.3300000000000005,3.3300000000000005,0.862071341550389,,,,,
2022-12-07 00:00:00.000000000,26237RMFS,,2029-03-14 00:00:00.000000000,2289.0,112021.027,86.4,86.4002,,,247751.717,28876.094,25362.50707121,,,ofz_2022.xlsx,,,ОФЗ-ПД,9.87,9.87,0.11655254845317581,,,,,
