securities

tradedate;secid;correction;crtyield;crtprice
22.12.2023;SU26232RMFS7;-0,3088;11,59;83,9421
22.12.2023;SU26233RMFS5;-0,0471;11,86;65,7010
22.12.2023;SU26234RMFS3;1,1034;13,12;88,7409
22.12.2023;SU26235RMFS0;-0,1950;11,70;73,3660
22.12.2023;SU26236RMFS8;-0,0991;11,79;80,4105
22.12.2023;SU26237RMFS6;-0,1509;11,74;81,6862
22.12.2023;SU26238RMFS4;0,0076;11,92;66,6784
22.12.2023;SU26240RMFS0;0,0510;11,96;69,7411
22.12.2023;SU26241RMFS8;-0,0214;11,88;88,6948
22.12.2023;SU26242RMFS6;-0,1451;11,75;89,9069
22.12.2023;SU26243RMFS4;0,0103;11,92;87,5623
22.12.2023;SU26244RMFS2;-0,1256;11,78;98,6357
25.12.2023;SU26207RMFS9;-0,3328;11,55;91,9642
25.12.2023;SU26212RMFS9;-0,1025;11,77;85,9536
25.12.2023;SU26218RMFS6;-0,0436;11,83;84,8309
25.12.2023;SU26219RMFS4;-0,3204;11,57;91,8441
25.12.2023;SU26221RMFS0;-0,0449;11,83;78,6383
25.12.2023;SU26222RMFS8;-0,5983;11,86;96,5762
25.12.2023;SU26223RMFS6;-0,0574;14,02;98,7543
25.12.2023;SU26224RMFS4;-0,1196;11,75;82,0388
25.12.2023;SU26225RMFS1;-0,0458;11,83;74,5718
25.12.2023;SU26226RMFS9;-0,1890;11,70;91,9208
25.12.2023;SU26227RMFS7;0,3221;13,19;97,1508
25.12.2023;SU26228RMFS5;-0,1415;11,73;83,3636
25.12.2023;SU26229RMFS3;0,8784;12,82;91,4451
25.12.2023;SU26230RMFS1;0,0374;11,92;72,4691
25.12.2023;SU26232RMFS7;-0,2322;11,64;83,8946
25.12.2023;SU26233RMFS5;-0,0001;11,88;65,6893
25.12.2023;SU26234RMFS3;1,2085;13,20;88,7298
25.12.2023;SU26235RMFS0;-0,1304;11,74;73,2927
25.12.2023;SU26236RMFS8;-0,1088;11,76;80,5511
25.12.2023;SU26237RMFS6;-0,1405;11,73;81,7799
25.12.2023;SU26238RMFS4;0,0360;11,92;66,7329
25.12.2023;SU26240RMFS0;0,0906;11,97;69,7585
25.12.2023;SU26241RMFS8;0,0053;11,88;88,7608
25.12.2023;SU26242RMFS6;-0,1035;11,77;89,9105
25.12.2023;SU26243RMFS4;0,0090;11,89;87,7907
25.12.2023;SU26244RMFS2;-0,0575;11,82;98,5120
26.12.2023;SU26207RMFS9;-0,3635;11,68;91,6548
26.12.2023;SU26212RMFS9;-0,1189;11,89;85,6189
26.12.2023;SU26218RMFS6;-0,0785;11,91;84,4769
26.12.2023;SU26219RMFS4;-0,3740;11,69;91,5843
26.12.2023;SU26221RMFS0;-0,0609;11,93;78,2256
26.12.2023;SU26222RMFS8;-0,5366;11,84;96,6030
26.12.2023;SU26223RMFS6;0,0021;13,58;98,8417
26.12.2023;SU26224RMFS4;-0,1023;11,89;81,6128
26.12.2023;SU26225RMFS1;-0,0572;11,93;74,1074
26.12.2023;SU26226RMFS9;-0,3207;11,74;91,8072
26.12.2023;SU26227RMFS7;0,4877;13,14;97,1959
26.12.2023;SU26228RMFS5;-0,0899;11,90;82,7554
26.12.2023;SU26229RMFS3;0,8855;13,00;91,1904
26.12.2023;SU26230RMFS1;-0,0001;11,99;72,0863
26.12.2023;SU26232RMFS7;-0,2242;11,79;83,5131
26.12.2023;SU26233RMFS5;-0,0671;11,92;65,4738
26.12.2023;SU26234RMFS3;1,2664;13,40;88,5137
26.12.2023;SU26235RMFS0;-0,0954;11,89;72,7505
26.12.2023;SU26236RMFS8;-0,0603;11,94;80,0621
26.12.2023;SU26237RMFS6;-0,1541;11,84;81,4236
26.12.2023;SU26238RMFS4;-0,0198;11,97;66,4541
26.12.2023;SU26240RMFS0;0,0317;12,02;69,4934
26.12.2023;SU26241RMFS8;-0,0085;11,98;88,2819
26.12.2023;SU26242RMFS6;-0,1248;11,87;89,5399
26.12.2023;SU26243RMFS4;-0,0297;11,96;87,3556
26.12.2023;SU26244RMFS2;-0,1103;11,88;98,1491
27.12.2023;SU26207RMFS9;-0,3236;11,71;91,4722
27.12.2023;SU26212RMFS9;-0,1702;11,85;85,6356
27.12.2023;SU26218RMFS6;-0,0682;11,96;84,1938
27.12.2023;SU26219RMFS4;-0,3027;11,74;91,3953
27.12.2023;SU26221RMFS0;-0,1020;11,93;78,0585
27.12.2023;SU26222RMFS8;-0,4361;11,81;96,6045
27.12.2023;SU26223RMFS6;-0,0427;13,47;98,8767
27.12.2023;SU26224RMFS4;-0,1402;11,88;81,5144
27.12.2023;SU26225RMFS1;-0,0941;11,94;73,9411
27.12.2023;SU26226RMFS9;-0,2911;11,75;91,6924
27.12.2023;SU26227RMFS7;0,7757;13,29;97,2273
27.12.2023;SU26228RMFS5;-0,1238;11,90;82,6467
27.12.2023;SU26229RMFS3;1,0924;13,15;91,2858
27.12.2023;SU26230RMFS1;-0,0708;11,97;72,0542
27.12.2023;SU26232RMFS7;-0,2413;11,78;83,4343
27.12.2023;SU26233RMFS5;-0,0868;11,95;65,2374
27.12.2023;SU26234RMFS3;1,6018;13,66;88,5926
27.12.2023;SU26235RMFS0;-0,1459;11,88;72,6559
27.12.2023;SU26236RMFS8;-0,1778;11,84;80,2241
27.12.2023;SU26237RMFS6;-0,1304;11,89;81,1920
27.12.2023;SU26238RMFS4;-0,0618;11,98;66,2899
27.12.2023;SU26240RMFS0;0,0009;12,04;69,3897
27.12.2023;SU26241RMFS8;-0,0306;12,00;88,1205
27.12.2023;SU26242RMFS6;-0,1332;11,89;89,3872
27.12.2023;SU26243RMFS4;-0,0290;12,01;86,9904
27.12.2023;SU26244RMFS2;-0,0939;11,94;97,7018
28.12.2023;SU26207RMFS9;-0,4971;11,66;91,5731
28.12.2023;SU26212RMFS9;-0,2134;11,80;85,8069
28.12.2023;SU26218RMFS6;0,0586;11,94;84,4331
28.12.2023;SU26219RMFS4;-0,4379;11,80;91,2675
28.12.2023;SU26221RMFS0;0,0285;11,89;78,4147
28.12.2023;SU26222RMFS8;-0,7545;11,88;96,5466
28.12.2023;SU26223RMFS6;0,0001;12,80;98,9954
28.12.2023;SU26224RMFS4;-0,0173;11,91;81,5679
28.12.2023;SU26225RMFS1;0,0102;11,86;74,4617
28.12.2023;SU26226RMFS9;-0,5353;11,69;91,7667
28.12.2023;SU26227RMFS7;0,3496;13,05;97,2621
28.12.2023;SU26228RMFS5;-0,0241;11,88;82,8643
28.12.2023;SU26229RMFS3;0,7805;13,22;90,9579
28.12.2023;SU26230RMFS1;0,1589;11,97;72,3351
28.12.2023;SU26232RMFS7;-0,2413;11,80;83,4505
28.12.2023;SU26233RMFS5;0,0759;11,91;65,6104
28.12.2023;SU26234RMFS3;1,0966;13,60;88,3866
28.12.2023;SU26235RMFS0;0,0000;11,88;72,8509
28.12.2023;SU26236RMFS8;-0,1876;11,79;80,4226
28.12.2023;SU26237RMFS6;-0,0944;11,84;81,4343
28.12.2023;SU26238RMFS4;0,1760;11,97;66,6178
28.12.2023;SU26240RMFS0;0,1906;12,02;69,6454
28.12.2023;SU26241RMFS8;0,1181;11,99;88,3412
28.12.2023;SU26242RMFS6;-0,1083;11,82;89,7010
28.12.2023;SU26243RMFS4;0,2347;12,06;87,0290
28.12.2023;SU26244RMFS2;0,1840;12,05;97,4573
29.12.2023;SU26207RMFS9;-0,4440;11,62;91,3651
29.12.2023;SU26212RMFS9;-0,0572;11,80;85,7548
29.12.2023;SU26218RMFS6;0,0496;11,90;84,5169
29.12.2023;SU26219RMFS4;-0,3113;11,89;90,9074
29.12.2023;SU26221RMFS0;-0,0108;11,86;78,4113
29.12.2023;SU26222RMFS8;-0,3415;12,34;96,1622
29.12.2023;SU26223RMFS6;0,1851;11,62;99,1300
29.12.2023;SU26224RMFS4;0,0000;11,81;81,8305
29.12.2023;SU26225RMFS1;-0,0922;11,79;74,4951
29.12.2023;SU26226RMFS9;-0,3394;11,84;91,2861
29.12.2023;SU26227RMFS7;-0,1151;12,31;97,5109
29.12.2023;SU26228RMFS5;0,0093;11,83;82,9636
29.12.2023;SU26229RMFS3;0,5518;13,13;91,1401
29.12.2023;SU26230RMFS1;0,0737;11,94;72,3851
29.12.2023;SU26232RMFS7;-0,3194;11,57;83,7353
29.12.2023;SU26233RMFS5;0,0012;11,89;65,6009
29.12.2023;SU26234RMFS3;0,7324;13,44;88,6682
29.12.2023;SU26235RMFS0;0,0000;11,83;72,9544
29.12.2023;SU26236RMFS8;0,0600;11,88;80,2546
29.12.2023;SU26237RMFS6;0,0533;11,86;81,3968
29.12.2023;SU26238RMFS4;0,2204;12,07;66,2981
29.12.2023;SU26240RMFS0;0,2073;12,09;69,4434
29.12.2023;SU26241RMFS8;0,0302;11,90;88,5822
29.12.2023;SU26242RMFS6;-0,0530;11,77;89,7466
29.12.2023;SU26243RMFS4;0,1750;12,05;87,1097
29.12.2023;SU26244RMFS2;0,1355;12,02;97,5728
03.01.2024;SU26207RMFS9;-0,5175;11,66;91,7303
03.01.2024;SU26212RMFS9;-0,2405;11,73;86,0989
03.01.2024;SU26218RMFS6;0,0861;11,91;84,5786
03.01.2024;SU26219RMFS4;-0,5492;11,75;91,4980
03.01.2024;SU26221RMFS0;0,0917;11,90;78,4181
03.01.2024;SU26222RMFS8;-0,5212;12,42;96,3054
03.01.2024;SU26223RMFS6;0,1295;12,97;99,0656
03.01.2024;SU26224RMFS4;-0,0844;11,78;82,0097
03.01.2024;SU26225RMFS1;0,1296;11,93;74,2214
03.01.2024;SU26226RMFS9;-0,4401;11,84;91,6423
03.01.2024;SU26227RMFS7;-0,0036;12,95;97,3721
03.01.2024;SU26228RMFS5;0,0000;11,84;83,0420
03.01.2024;SU26229RMFS3;0,6055;13,23;90,9198
03.01.2024;SU26230RMFS1;0,1914;11,96;72,3592
03.01.2024;SU26232RMFS7;-0,2886;11,72;83,7642
03.01.2024;SU26233RMFS5;0,1628;11,95;65,4781
03.01.2024;SU26234RMFS3;0,4867;13,23;88,7775
03.01.2024;SU26235RMFS0;0,0000;11,81;73,1249
03.01.2024;SU26236RMFS8;-0,0222;11,90;80,2708
03.01.2024;SU26237RMFS6;0,0000;11,87;81,4353
03.01.2024;SU26238RMFS4;0,2179;11,97;66,5853
03.01.2024;SU26240RMFS0;0,2155;12,00;69,7059
03.01.2024;SU26241RMFS8;0,1209;11,94;88,5495
03.01.2024;SU26242RMFS6;-0,0589;11,81;89,8182
03.01.2024;SU26243RMFS4;0,2174;12,00;87,2705
03.01.2024;SU26244RMFS2;0,1419;11,96;97,8512
04.01.2024;SU26207RMFS9;-0,3813;11,68;91,7171
04.01.2024;SU26212RMFS9;-0,1374;11,73;86,1291
04.01.2024;SU26218RMFS6;0,0662;11,86;84,7778
04.01.2024;SU26219RMFS4;-0,4632;11,72;91,5780
04.01.2024;SU26221RMFS0;0,0467;11,84;78,6633
04.01.2024;SU26222RMFS8;-0,5054;12,46;96,2904
04.01.2024;SU26223RMFS6;0,1221;13,27;99,0432
04.01.2024;SU26224RMFS4;0,0000;11,80;81,9873
04.01.2024;SU26225RMFS1;0,0768;11,87;74,4688
04.01.2024;SU26226RMFS9;-0,3539;11,81;91,7798
04.01.2024;SU26227RMFS7;0,0000;13,05;97,3401
04.01.2024;SU26228RMFS5;0,0000;11,79;83,2309
04.01.2024;SU26229RMFS3;0,3568;12,88;91,3922
04.01.2024;SU26230RMFS1;0,1258;11,90;72,6368
04.01.2024;SU26232RMFS7;-0,1494;11,75;83,7264
04.01.2024;SU26233RMFS5;0,0824;11,87;65,7974
04.01.2024;SU26234RMFS3;0,5603;13,22;88,8142
04.01.2024;SU26235RMFS0;0,0015;11,78;73,2482
04.01.2024;SU26236RMFS8;0,0000;11,83;80,4856
04.01.2024;SU26237RMFS6;0,0000;11,80;81,6756
04.01.2024;SU26238RMFS4;0,1687;11,93;66,7607
04.01.2024;SU26240RMFS0;0,2037;11,99;69,7447
04.01.2024;SU26241RMFS8;0,1014;11,90;88,7236
04.01.2024;SU26242RMFS6;-0,0357;11,77;89,9668
04.01.2024;SU26243RMFS4;0,2162;12,00;87,2621
04.01.2024;SU26244RMFS2;0,1059;11,91;98,0977
05.01.2024;SU26207RMFS9;-0,4381;11,66;91,7155
05.01.2024;SU26212RMFS9;-0,1776;11,73;86,0905
05.01.2024;SU26218RMFS6;0,1083;11,89;84,6283
05.01.2024;SU26219RMFS4;-0,5016;11,71;91,5601
05.01.2024;SU26221RMFS0;0,1118;11,88;78,4777
05.01.2024;SU26222RMFS8;-0,5752;12,40;96,3005
05.01.2024;SU26223RMFS6;0,1825;13,52;98,9916
05.01.2024;SU26224RMFS4;-0,0049;11,81;81,9109
05.01.2024;SU26225RMFS1;0,1090;11,87;74,4506
05.01.2024;SU26226RMFS9;-0,3738;11,82;91,6667
05.01.2024;SU26227RMFS7;0,1779;13,28;97,2160
05.01.2024;SU26228RMFS5;0,0000;11,80;83,1783
05.01.2024;SU26229RMFS3;0,3367;12,86;91,3928
05.01.2024;SU26230RMFS1;0,2182;11,95;72,3855
05.01.2024;SU26232RMFS7;-0,2216;11,72;83,7645
05.01.2024;SU26233RMFS5;0,1511;11,90;65,6675
05.01.2024;SU26234RMFS3;0,6711;13,32;88,7068
05.01.2024;SU26235RMFS0;0,0000;11,77;73,2629
05.01.2024;SU26236RMFS8;0,0162;11,88;80,3209
05.01.2024;SU26237RMFS6;0,0000;11,82;81,5751
05.01.2024;SU26238RMFS4;0,2333;11,95;66,6580
05.01.2024;SU26240RMFS0;0,2535;12,00;69,6895
05.01.2024;SU26241RMFS8;0,1222;11,90;88,6866
05.01.2024;SU26242RMFS6;-0,0503;11,77;89,9188
05.01.2024;SU26243RMFS4;0,2554;12,00;87,2368
05.01.2024;SU26244RMFS2;0,1428;11,92;98,0053
08.01.2024;SU26207RMFS9;-0,4525;11,70;91,6816
08.01.2024;SU26212RMFS9;-0,1231;11,81;85,9460
08.01.2024;SU26218RMFS6;0,0059;11,85;84,8044
08.01.2024;SU26219RMFS4;-0,5490;11,74;91,5496
08.01.2024;SU26221RMFS0;0,0142;11,86;78,5730
08.01.2024;SU26222RMFS8;-0,5342;12,62;96,2330
08.01.2024;SU26223RMFS6;0,1957;13,70;99,0567
08.01.2024;SU26224RMFS4;-0,0695;11,78;82,0393
08.01.2024;SU26225RMFS1;0,0335;11,88;74,4155
08.01.2024;SU26226RMFS9;-0,5675;11,70;91,9347
08.01.2024;SU26227RMFS7;-0,1231;13,16;97,3391
08.01.2024;SU26228RMFS5;-0,0346;11,81;83,1694
08.01.2024;SU26229RMFS3;0,2082;12,87;91,4299
08.01.2024;SU26230RMFS1;0,1343;11,96;72,3306
08.01.2024;SU26232RMFS7;-0,2301;11,74;83,7685
08.01.2024;SU26233RMFS5;0,0992;11,94;65,5081
08.01.2024;SU26234RMFS3;0,4943;13,30;88,7878
08.01.2024;SU26235RMFS0;0,0000;11,83;73,0950
08.01.2024;SU26236RMFS8;0,0000;11,89;80,3557
08.01.2024;SU26237RMFS6;-0,0328;11,82;81,6213
08.01.2024;SU26238RMFS4;0,1697;11,98;66,5080
08.01.2024;SU26240RMFS0;0,1504;11,99;69,7303
08.01.2024;SU26241RMFS8;0,0384;11,89;88,7469
08.01.2024;SU26242RMFS6;-0,0497;11,81;89,8324
08.01.2024;SU26243RMFS4;0,1634;12,00;87,2307
08.01.2024;SU26244RMFS2;0,1014;11,96;97,8194
09.01.2024;SU26207RMFS9;-0,3632;11,82;91,4329
09.01.2024;SU26212RMFS9;-0,1687;11,90;85,6938
09.01.2024;SU26218RMFS6;-0,0055;12,01;84,1289
09.01.2024;SU26219RMFS4;-0,3442;11,91;91,2527
09.01.2024;SU26221RMFS0;0,0071;12,02;77,8558
09.01.2024;SU26222RMFS8;-0,1043;12,95;96,0547
09.01.2024;SU26223RMFS6;0,0000;14,96;98,9196
09.01.2024;SU26224RMFS4;-0,1019;11,92;81,5733
09.01.2024;SU26225RMFS1;0,0172;12,03;73,7230
09.01.2024;SU26226RMFS9;-0,2697;11,97;91,4985
09.01.2024;SU26227RMFS7;0,0441;13,51;97,2016
09.01.2024;SU26228RMFS5;-0,1769;11,84;83,0092
09.01.2024;SU26229RMFS3;0,7932;13,25;90,9813
09.01.2024;SU26230RMFS1;0,0259;12,03;71,9082
09.01.2024;SU26232RMFS7;-0,1677;11,92;83,3377
09.01.2024;SU26233RMFS5;0,0000;12,01;65,1682
09.01.2024;SU26234RMFS3;1,0389;13,59;88,5299
09.01.2024;SU26235RMFS0;-0,0163;11,99;72,4984
09.01.2024;SU26236RMFS8;-0,1339;11,91;80,2585
09.01.2024;SU26237RMFS6;-0,1052;11,92;81,2847
09.01.2024;SU26238RMFS4;0,0429;12,04;66,1368
09.01.2024;SU26240RMFS0;0,0606;12,07;69,3081
09.01.2024;SU26241RMFS8;0,0425;12,06;87,9437
09.01.2024;SU26242RMFS6;-0,1084;11,92;89,4173
09.01.2024;SU26243RMFS4;0,0809;12,09;86,6540
09.01.2024;SU26244RMFS2;0,0288;12,05;97,2867
10.01.2024;SU26207RMFS9;-0,4012;11,85;91,2880
10.01.2024;SU26212RMFS9;-0,0605;11,93;85,6420
10.01.2024;SU26218RMFS6;0,2148;12,05;84,1455
10.01.2024;SU26219RMFS4;-0,5658;11,84;91,2593
10.01.2024;SU26221RMFS0;0,2266;12,06;77,8799
10.01.2024;SU26222RMFS8;-0,5467;12,93;96,0249
10.01.2024;SU26223RMFS6;0,0000;13,99;99,0559
10.01.2024;SU26224RMFS4;0,0265;11,89;81,7352
10.01.2024;SU26225RMFS1;0,2029;12,04;73,8577
10.01.2024;SU26226RMFS9;-0,5316;11,85;91,5502
10.01.2024;SU26227RMFS7;0,0144;13,67;97,1485
10.01.2024;SU26228RMFS5;0,0065;11,85;83,0552
10.01.2024;SU26229RMFS3;0,4260;13,26;90,9848
10.01.2024;SU26230RMFS1;0,2325;12,08;71,8769
10.01.2024;SU26232RMFS7;-0,1477;11,89;83,4010
10.01.2024;SU26233RMFS5;0,1731;12,01;65,3152
10.01.2024;SU26234RMFS3;0,7900;13,80;88,3647
10.01.2024;SU26235RMFS0;0,1627;11,98;72,6691
10.01.2024;SU26236RMFS8;0,0000;11,93;80,2548
10.01.2024;SU26237RMFS6;0,0485;11,92;81,3625
10.01.2024;SU26238RMFS4;0,2345;12,08;66,1501
10.01.2024;SU26240RMFS0;0,2664;12,11;69,3432
10.01.2024;SU26241RMFS8;0,2286;12,07;88,0928
10.01.2024;SU26242RMFS6;0,0284;11,90;89,5585
10.01.2024;SU26243RMFS4;0,2477;12,10;86,8352
10.01.2024;SU26244RMFS2;0,2172;12,07;97,3992
11.01.2024;SU26207RMFS9;-0,3940;11,94;91,0436
11.01.2024;SU26212RMFS9;-0,0350;12,04;85,3796
11.01.2024;SU26218RMFS6;0,2291;12,14;83,8771
11.01.2024;SU26219RMFS4;-0,4930;11,99;90,9324
11.01.2024;SU26221RMFS0;0,1860;12,11;77,7094
11.01.2024;SU26222RMFS8;-0,5171;12,83;96,0828
11.01.2024;SU26223RMFS6;0,0000;13,75;99,1028
11.01.2024;SU26224RMFS4;0,0118;11,95;81,5591
11.01.2024;SU26225RMFS1;0,1670;12,11;73,5868
11.01.2024;SU26226RMFS9;-0,4698;11,99;91,2351
11.01.2024;SU26227RMFS7;0,1798;13,66;97,1897
11.01.2024;SU26228RMFS5;0,0182;11,93;82,7508
11.01.2024;SU26229RMFS3;0,4016;13,27;91,0350
11.01.2024;SU26230RMFS1;0,1569;12,18;71,3655
11.01.2024;SU26232RMFS7;-0,1540;11,97;83,1951
11.01.2024;SU26233RMFS5;0,1569;12,12;64,8893
11.01.2024;SU26234RMFS3;0,7014;13,71;88,5436
11.01.2024;SU26235RMFS0;0,1295;12,02;72,5598
11.01.2024;SU26236RMFS8;-0,0636;11,95;80,1824
11.01.2024;SU26237RMFS6;0,0225;11,97;81,2203
11.01.2024;SU26238RMFS4;0,1513;12,20;65,5402
11.01.2024;SU26240RMFS0;0,2360;12,22;68,9020
11.01.2024;SU26241RMFS8;0,2329;12,16;87,7814
11.01.2024;SU26242RMFS6;0,0358;11,98;89,3133
11.01.2024;SU26243RMFS4;0,1496;12,16;86,4630
11.01.2024;SU26244RMFS2;0,2276;12,18;96,9314
12.01.2024;SU26207RMFS9;-0,3003;11,97;91,0921
12.01.2024;SU26212RMFS9;-0,1149;11,99;85,4577
12.01.2024;SU26218RMFS6;0,0589;12,17;83,4547
12.01.2024;SU26219RMFS4;-0,3225;12,06;90,9434
12.01.2024;SU26221RMFS0;0,0189;12,16;77,2178
12.01.2024;SU26222RMFS8;-0,4141;12,93;96,0532
12.01.2024;SU26223RMFS6;0,2668;14,64;98,9868
12.01.2024;SU26224RMFS4;-0,0635;12,00;81,3129
12.01.2024;SU26225RMFS1;0,0209;12,18;73,0233
12.01.2024;SU26226RMFS9;-0,2447;12,12;91,1269
12.01.2024;SU26227RMFS7;0,0887;13,75;97,1061
12.01.2024;SU26228RMFS5;-0,0184;12,06;82,2429
12.01.2024;SU26229RMFS3;0,7329;13,44;90,7072
12.01.2024;SU26230RMFS1;0,0734;12,26;70,7215
12.01.2024;SU26232RMFS7;-0,2097;11,92;83,3295
12.01.2024;SU26233RMFS5;0,0074;12,18;64,4009
12.01.2024;SU26234RMFS3;0,9724;13,81;88,3084
12.01.2024;SU26235RMFS0;0,0000;12,09;72,1292
12.01.2024;SU26236RMFS8;-0,0240;12,05;79,9065
12.01.2024;SU26237RMFS6;-0,0226;12,04;80,9226
12.01.2024;SU26238RMFS4;0,0816;12,27;64,9789
12.01.2024;SU26240RMFS0;0,1005;12,28;68,3196
12.01.2024;SU26241RMFS8;0,0536;12,19;87,3014
12.01.2024;SU26242RMFS6;-0,0369;12,04;88,9845
12.01.2024;SU26243RMFS4;0,0870;12,27;85,5753
12.01.2024;SU26244RMFS2;0,0522;12,21;96,3833
15.01.2024;SU26207RMFS9;-0,4990;11,91;91,2466
15.01.2024;SU26212RMFS9;-0,1261;12,00;85,4918
15.01.2024;SU26218RMFS6;0,2455;12,15;83,6754
15.01.2024;SU26219RMFS4;-0,5665;12,00;91,0798
15.01.2024;SU26221RMFS0;0,2190;12,13;77,4938
15.01.2024;SU26222RMFS8;-0,5264;12,95;96,1097
15.01.2024;SU26224RMFS4;0,0000;11,96;81,5247
15.01.2024;SU26225RMFS1;0,2205;12,15;73,3002
15.01.2024;SU26226RMFS9;-0,5822;11,96;91,4484
15.01.2024;SU26227RMFS7;0,2059;13,81;97,1697
15.01.2024;SU26228RMFS5;0,0085;11,93;82,7862
15.01.2024;SU26229RMFS3;0,4293;13,40;90,7948
15.01.2024;SU26230RMFS1;0,2035;12,23;70,9885
15.01.2024;SU26232RMFS7;-0,2519;11,93;83,3557
15.01.2024;SU26233RMFS5;0,2192;12,17;64,5848
15.01.2024;SU26234RMFS3;0,6593;13,78;88,3877
15.01.2024;SU26235RMFS0;0,1655;12,05;72,3936
15.01.2024;SU26236RMFS8;-0,0159;12,04;79,9954
15.01.2024;SU26237RMFS6;0,0000;11,97;81,2051
15.01.2024;SU26238RMFS4;0,1683;12,23;65,2636
15.01.2024;SU26240RMFS0;0,2739;12,25;68,5896
15.01.2024;SU26241RMFS8;0,2430;12,16;87,5889
15.01.2024;SU26242RMFS6;0,0378;12,00;89,2156
15.01.2024;SU26243RMFS4;0,2595;12,27;85,7299
15.01.2024;SU26244RMFS2;0,2372;12,18;96,7089
16.01.2024;SU26207RMFS9;-0,5217;11,80;91,4961
16.01.2024;SU26212RMFS9;-0,0917;11,93;85,6970
16.01.2024;SU26218RMFS6;0,2350;12,10;83,8808
16.01.2024;SU26219RMFS4;-0,5655;11,93;91,2283
16.01.2024;SU26221RMFS0;0,1896;12,09;77,6587
16.01.2024;SU26222RMFS8;-0,5461;12,89;96,1605
16.01.2024;SU26224RMFS4;0,0866;11,96;81,5566
16.01.2024;SU26225RMFS1;0,1510;12,09;73,5407
16.01.2024;SU26226RMFS9;-0,5785;11,89;91,6005
16.01.2024;SU26227RMFS7;0,0635;13,62;100,9509
16.01.2024;SU26228RMFS5;0,0658;11,92;82,8459
16.01.2024;SU26229RMFS3;0,4137;13,35;90,8740
16.01.2024;SU26230RMFS1;0,0964;12,19;71,1392
16.01.2024;SU26232RMFS7;-0,2480;11,83;83,6179
16.01.2024;SU26233RMFS5;0,1477;12,13;64,7303
16.01.2024;SU26234RMFS3;0,6584;13,75;90,6858
16.01.2024;SU26235RMFS0;0,1725;12,01;72,5465
16.01.2024;SU26236RMFS8;0,0000;11,95;80,2506
16.01.2024;SU26237RMFS6;0,0877;11,97;81,2448
16.01.2024;SU26238RMFS4;0,0419;12,19;65,3995
16.01.2024;SU26240RMFS0;0,1716;12,19;68,8244
16.01.2024;SU26241RMFS8;0,2428;12,14;87,6816
16.01.2024;SU26242RMFS6;0,1182;12,00;89,2463
16.01.2024;SU26243RMFS4;0,1874;12,25;85,8016
16.01.2024;SU26244RMFS2;0,2287;12,17;96,7555
17.01.2024;SU26207RMFS9;-0,4864;11,79;91,3499
17.01.2024;SU26212RMFS9;-0,1330;11,81;85,9634
17.01.2024;SU26218RMFS6;0,2417;12,04;84,3213
17.01.2024;SU26219RMFS4;-0,6503;11,82;91,2169
17.01.2024;SU26221RMFS0;0,1504;12,01;78,1211
17.01.2024;SU26222RMFS8;-0,4952;12,95;96,0872
17.01.2024;SU26224RMFS4;0,1047;11,89;81,8636
17.01.2024;SU26225RMFS1;0,1091;12,03;73,8879
17.01.2024;SU26226RMFS9;-0,6203;11,82;91,5265
17.01.2024;SU26227RMFS7;0,0000;13,55;97,3039
17.01.2024;SU26228RMFS5;0,0992;11,87;83,1179
17.01.2024;SU26229RMFS3;0,1478;13,10;91,2322
17.01.2024;SU26230RMFS1;-0,0333;12,13;71,3563
17.01.2024;SU26232RMFS7;-0,1652;11,84;83,5575
17.01.2024;SU26233RMFS5;0,0889;12,08;64,9993
17.01.2024;SU26234RMFS3;0,6751;13,79;88,5487
17.01.2024;SU26235RMFS0;0,2067;11,97;72,8518
17.01.2024;SU26236RMFS8;-0,0177;11,85;80,5363
17.01.2024;SU26237RMFS6;0,0261;11,82;81,7312
17.01.2024;SU26238RMFS4;-0,1329;12,12;65,5525
17.01.2024;SU26240RMFS0;0,1052;12,15;69,0737
17.01.2024;SU26241RMFS8;0,2512;12,10;88,0837
17.01.2024;SU26242RMFS6;0,1341;11,93;89,5963
17.01.2024;SU26243RMFS4;0,1300;12,24;85,9591
17.01.2024;SU26244RMFS2;0,2358;12,15;97,0926
18.01.2024;SU26207RMFS9;-0,4724;11,71;91,7287
18.01.2024;SU26212RMFS9;-0,2031;11,79;86,0674
18.01.2024;SU26218RMFS6;0,1242;11,97;84,3993
18.01.2024;SU26219RMFS4;-0,4326;11,85;91,4361
18.01.2024;SU26221RMFS0;0,0520;11,94;78,2835
18.01.2024;SU26222RMFS8;-0,5917;12,41;96,4920
18.01.2024;SU26224RMFS4;0,0086;11,87;81,8255
18.01.2024;SU26225RMFS1;0,0000;11,94;74,1670
18.01.2024;SU26226RMFS9;-0,4873;11,78;91,8639
18.01.2024;SU26227RMFS7;0,2763;13,51;97,3479
18.01.2024;SU26228RMFS5;0,0001;11,84;83,1308
18.01.2024;SU26229RMFS3;0,3756;12,92;91,5012
18.01.2024;SU26230RMFS1;-0,1456;12,04;71,8024
18.01.2024;SU26232RMFS7;-0,3132;11,72;83,9025
18.01.2024;SU26233RMFS5;-0,0004;12,00;65,2261
18.01.2024;SU26234RMFS3;0,9685;13,61;88,6799
18.01.2024;SU26235RMFS0;0,0664;11,89;72,9751
18.01.2024;SU26236RMFS8;-0,1018;11,84;80,5568
18.01.2024;SU26237RMFS6;0,0000;11,87;81,5354
